projid_geoid	project_id	proj_cnt	sector_value	year1	year2	year3	commit	comm_p_loc	geoname_id	precision_code	place_name	latitude	longitude	location_type_code	location_type_name	geoname_adm_code	geonames_adm_name	geonames_retrieval_time
87292191274_1944003	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	1944003	1	Biacau	-8.83361	125.05722	PPL	populated place	TL|00	East Timor	1999-12-09T00:00:00+0000
87292191274_1943885	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	1943885	1	Biamarae	-8.90917	125.13806	PPL	populated place	TL|00	East Timor	1999-12-09T00:00:00+0000
87292191274_8629924	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	8629924	1	Bibileo	-8.96667	126.26667	PPL	populated place	TL	East Timor	2013-11-07T00:00:00+0000
87292861561_1944328	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792.0	20327.690322580645	1944328	1	Bihala	-9.28083	124.37306	PPL	populated place	TL|OE	East Timor|Oecusse	2012-02-29T00:00:00+0000
87292191274_1940416	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	1940416	1	Bilimau	-8.78389	125.22444	PPL	populated place	TL|00	East Timor	1999-12-09T00:00:00+0000
87292191274_8643348	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	8643348	1	Biluli	-8.73472	125.41111	PPL	populated place	TL	East Timor	2013-11-22T00:00:00+0000
87292441820_1942661	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103.0	5268.86231884058	1942661	1	Binagua	-8.46	126.51722	PPL	populated place	TL|00	East Timor	1999-09-17T00:00:00+0000
87292441820_8629070	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103.0	5268.86231884058	8629070	1	Biqueli	-8.18333	125.63333	PPL	populated place	ID	Indonesia	2013-10-15T00:00:00+0000
87292993363_1944245	87292993363	6	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""11120 - Education facilities and training""},{""sector"":""150 - GOVERNMENT AND CIVIL SOCIETY"",""subsector"":""151 - Government and civil society, general"",""subsubsector"":""15111 - Public finance management""}]"	2012			682500.52	113750.08666666667	1944245	1	Bobometo	-9.34889	124.38028	PPL	populated place	TL|OE	East Timor|Oecusse	2012-02-29T00:00:00+0000
87292463792_1648513	87292463792	13	"[{""sector"":""110 - EDUCATION"",""subsector"":""114 - Post-secondary education"",""subsubsector"":""11420 - Higher education""}]"	2012			6556048.0	504311.3846153846	1648513	4	Bobonaro	-8.95	125.21667	ADM1	first-order administrative division	TL|BO	East Timor|Bobonaro	2014-07-29T00:00:00+0000
87292481496_1945206	87292481496	49	"[{""sector"":""110 - EDUCATION"",""subsector"":""112 - Basic education"",""subsubsector"":""""}]"	2011			711330.0	14516.938775510203	1945206	1	Bobonaro	-9.03194	125.325	PPL	populated place	TL|BO	East Timor|Bobonaro	2013-06-30T00:00:00+0000
87292611854_1648513	87292611854	13	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			140360.0	10796.923076923076	1648513	4	Bobonaro	-8.95	125.21667	ADM1	first-order administrative division	TL|BO	East Timor|Bobonaro	2014-07-29T00:00:00+0000
87292861561_1943202	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792.0	20327.690322580645	1943202	1	Borala	-8.74028	126.38722	PPL	populated place	TL|00	East Timor	1999-09-21T00:00:00+0000
87292441820_1943524	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103.0	5268.86231884058	1943524	1	Bualale	-8.64306	126.5425	PPL	populated place	TL|00	East Timor	1999-09-23T00:00:00+0000
87292191274_1943676	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	1943676	1	Buanurak	-8.72618	126.44126	PPL	populated place	TL|00	East Timor	2013-12-03T00:00:00+0000
87292191274_1942798	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	1942798	1	Bubolita	-8.69997	126.56359	PPL	populated place	TL|00	East Timor	2013-12-04T00:00:00+0000
87292191274_8643593	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	8643593	1	Buca Dalan	-8.81576	126.53476	PPL	populated place	TL	East Timor	2013-12-03T00:00:00+0000
87292441820_1942483	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103.0	5268.86231884058	1942483	1	Bucoli	-8.48556	126.33833	PPL	populated place	TL|00	East Timor	2013-04-05T00:00:00+0000
87292441820_1942960	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103.0	5268.86231884058	1942960	1	Builai	-8.50861	126.44361	PPL	populated place	TL|00	East Timor	1999-09-20T00:00:00+0000
87292191274_8643269	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	8643269	1	Builecon	-8.95722	125.07056	PPL	populated place	TL	East Timor	2013-11-21T00:00:00+0000
87292191274_1943072	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	1943072	1	Buku Mera	-8.64417	125.39056	PPL	populated place	TL|00	East Timor	2012-01-20T00:00:00+0000
87292191274_1943326	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	1943326	1	Burabahae	-8.72194	126.63972	PPL	populated place	TL|00	East Timor	1999-09-22T00:00:00+0000
87292441820_8629013	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103.0	5268.86231884058	8629013	1	Buruma	-8.46667	126.48333	PPL	populated place	TL	East Timor	2013-10-14T00:00:00+0000
87292191274_8643274	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	8643274	1	Butuk	-9.08333	125.25	PPL	populated place	TL	East Timor	2013-11-21T00:00:00+0000
87292861561_8629407	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792.0	20327.690322580645	8629407	1	Cabira Oan	-8.86667	126.36667	PPL	populated place	TL	East Timor	2013-10-25T00:00:00+0000
87292861561_8643260	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792.0	20327.690322580645	8643260	1	Cai Uai Ho O	-8.71667	126.36667	PPL	populated place	TL	East Timor	2013-11-21T00:00:00+0000
87292441820_8629012	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103.0	5268.86231884058	8629012	1	Caibada	-8.46667	126.46667	PPL	populated place	TL	East Timor	2013-10-14T00:00:00+0000
87292861561_8629356	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792.0	20327.690322580645	8629356	1	Caicoli	-9.38333	125.16667	PPL	populated place	TL	East Timor	2013-10-25T00:00:00+0000
87292191274_8643590	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	8643590	1	Caida Ho'o	-8.70101	126.71204	PPL	populated place	TL	East Timor	2013-12-03T00:00:00+0000
87292441820_8617810	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103.0	5268.86231884058	8617810	3	Cailaco	-8.9	125.28	ADM2	second-order administrative division	TL|BO|8617810	East Timor|Bobonaro|Cailaco	2013-10-06T00:00:00+0000
87292861561_1943189	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792.0	20327.690322580645	1943189	1	Cailetiana	-8.68278	126.37167	PPL	populated place	TL|VI|8618034	East Timor|Viqueque|Ossu	2013-11-09T00:00:00+0000
87292191274_8644031	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	8644031	1	Caileulema	-8.63333	125.36667	PPL	populated place	TL	East Timor	2013-12-10T00:00:00+0000
87292441820_8629115	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103.0	5268.86231884058	8629115	1	Cailiti	-8.81667	125.43333	PPL	populated place	TL	East Timor	2013-10-17T00:00:00+0000
87292401681_1945239	87292401681	6	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011			105778.82	17629.803333333333	1945239	1	Cainliu	-8.68361	126.83139	PPL	populated place	TL|00	East Timor	1999-10-27T00:00:00+0000
87292861561_8630003	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792.0	20327.690322580645	8630003	1	Camalpun	-8.66667	125.43333	PPL	populated place	TL	East Timor	2013-11-08T00:00:00+0000
87292441820_8617663	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103.0	5268.86231884058	8617663	1	Camea	-8.5597	125.59631	PPL	populated place	TL|8617663	East Timor	2013-10-03T00:00:00+0000
87292191274_1942849	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	1942849	1	Camedar	-8.97167	126.05889	PPL	populated place	TL|00	East Timor	1999-09-17T00:00:00+0000
87292861561_1942849	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792.0	20327.690322580645	1942849	1	Camedar	-8.97167	126.05889	PPL	populated place	TL|00	East Timor	1999-09-17T00:00:00+0000
87292191274_1945317	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	1945317	1	Carabau	-9.01861	125.38333	PPL	populated place	TL|BO	East Timor|Bobonaro	2012-07-05T00:00:00+0000
87292861561_1943793	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792.0	20327.690322580645	1943793	1	Caraubalo	-8.85889	126.36389	PPL	populated place	TL|00	East Timor	1999-11-11T00:00:00+0000
87292861561_1943284	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792.0	20327.690322580645	1943284	1	Carlilo	-8.53389	126.00667	PPL	populated place	TL|00	East Timor	1999-11-27T00:00:00+0000
87292861561_1639958	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792.0	20327.690322580645	1639958	1	Citrana	-9.32909	124.09189	PPL	populated place	TL|OE	East Timor|Oecusse	2012-02-28T00:00:00+0000
87292401684_1945218	87292401684	1	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011			88230.78	88230.78	1945218	1	Clacuc	-9.00889	126.01139	PPL	populated place	TL|00	East Timor	1999-11-29T00:00:00+0000
87292191274_8644030	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	8644030	1	Cocoa	-8.7	125.46667	PPL	populated place	TL	East Timor	2013-12-10T00:00:00+0000
87292441820_8629113	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103.0	5268.86231884058	8629113	1	Coilequi	-8.91667	125.41667	PPL	populated place	TL	East Timor	2013-10-17T00:00:00+0000
87292441820_8629069	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103.0	5268.86231884058	8629069	1	Comoro	-8.55	125.51667	PPL	populated place	TL	East Timor	2013-10-15T00:00:00+0000
87292491505_8629069	87292491505	1	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			4950000.0	4950000.0	8629069	1	Comoro	-8.55	125.51667	PPL	populated place	TL	East Timor	2013-10-15T00:00:00+0000
87292191274_1945066	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	1945066	1	Condar	-8.53278	125.96139	PPL	populated place	TL|00	East Timor	1999-12-10T00:00:00+0000
87292191274_1943473	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	1943473	1	Corohoco	-8.60583	126.14417	PPL	populated place	TL|00	East Timor	2013-12-03T00:00:00+0000
87292861561_8617938	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792.0	20327.690322580645	8617938	1	Costa	-9.2769	124.42085	PPL	populated place	TL	East Timor	2013-10-08T00:00:00+0000
87292191274_8630000	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	8630000	1	Cota Heu	-8.73333	125.38333	PPL	populated place	TL	East Timor	2013-11-08T00:00:00+0000
87292861561_8630000	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792.0	20327.690322580645	8630000	1	Cota Heu	-8.73333	125.38333	PPL	populated place	TL	East Timor	2013-11-08T00:00:00+0000
87292441820_8628951	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103.0	5268.86231884058	8628951	1	Cotolau	-8.63333	125.6	PPL	populated place	TL	East Timor	2013-10-11T00:00:00+0000
87292861561_8628951	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792.0	20327.690322580645	8628951	1	Cotolau	-8.63333	125.6	PPL	populated place	TL	East Timor	2013-10-11T00:00:00+0000
87292463792_1639462	87292463792	13	"[{""sector"":""110 - EDUCATION"",""subsector"":""114 - Post-secondary education"",""subsubsector"":""11420 - Higher education""}]"	2012			6556048.0	504311.3846153846	1639462	4	Cova Lima	-9.26667	125.25	ADM1	first-order administrative division	TL|CO	East Timor|Cova Lima	2014-08-17T00:00:00+0000
87292611854_1639462	87292611854	13	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			140360.0	10796.923076923076	1639462	4	Cova Lima	-9.26667	125.25	ADM1	first-order administrative division	TL|CO	East Timor|Cova Lima	2014-08-17T00:00:00+0000
87292191274_8643580	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	8643580	1	Crarec Maruc	-8.88194	126.22028	PPL	populated place	TL	East Timor	2013-12-03T00:00:00+0000
87292441820_8617681	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103.0	5268.86231884058	8617681	3	Cristo Rei	-8.52047	125.60837	ADM2	second-order administrative division	TL|DI|8617681	East Timor|Díli|Cristo Rei	2013-10-23T00:00:00+0000
87292191274_1945045	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	1945045	1	Cucara	-8.7975	125.32556	PPL	populated place	TL|00	East Timor	1999-10-26T00:00:00+0000
87292191274_8643261	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	8643261	1	Damlaran	-8.85976	125.10164	PPL	populated place	TL	East Timor	2013-11-21T00:00:00+0000
87292191274_8643600	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	8643600	1	Daralari	-8.80478	126.5775	PPL	populated place	TL	East Timor	2013-12-03T00:00:00+0000
87292404350_1943194	87292404350	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""11120 - Education facilities and training""}]"	2013			362435.0	362435.0	1943194	1	Dare	-8.59278	125.56917	PPL	populated place	TL|00	East Timor	2012-01-20T00:00:00+0000
87292411687_1943194	87292411687	1	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011			382285.43	382285.43	1943194	1	Dare	-8.59278	125.56917	PPL	populated place	TL|00	East Timor	2012-01-20T00:00:00+0000
87292411783_1943194	87292411783	1	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			491939.94	491939.94	1943194	1	Dare	-8.59278	125.56917	PPL	populated place	TL|00	East Timor	2012-01-20T00:00:00+0000
87292441820_1943194	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103.0	5268.86231884058	1943194	1	Dare	-8.59278	125.56917	PPL	populated place	TL|00	East Timor	2012-01-20T00:00:00+0000
87292191274_1944611	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	1944611	1	Darudu	-8.78167	125.43944	PPL	populated place	TL|00	East Timor	1999-10-21T00:00:00+0000
87292441820_1943456	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103.0	5268.86231884058	1943456	1	Dato	-8.595	125.32778	PPL	populated place	TL|00	East Timor	1999-12-06T00:00:00+0000
87292481496_1943456	87292481496	49	"[{""sector"":""110 - EDUCATION"",""subsector"":""112 - Basic education"",""subsubsector"":""""}]"	2011			711330.0	14516.938775510203	1943456	1	Dato	-8.595	125.32778	PPL	populated place	TL|00	East Timor	1999-12-06T00:00:00+0000
87292191274_1943066	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	1943066	1	Datoleo	-8.65722	125.48861	PPL	populated place	TL|00	East Timor	1999-12-06T00:00:00+0000
87292861561_8630069	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792.0	20327.690322580645	8630069	1	Datolor	-9.06667	125.91667	PPL	populated place	TL	East Timor	2013-11-08T00:00:00+0000
87292441820_8629117	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103.0	5268.86231884058	8629117	1	Deleso	-8.66667	125.5	PPL	populated place	TL	East Timor	2013-10-17T00:00:00+0000
87292191147_1966436	87292191147	1	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			5000000.0	5000000.0	1966436	8	Democratic Republic of Timor-Leste	-8.83333	125.75	PCLI	independent political entity	TL|00	East Timor	2013-03-06T00:00:00+0000
87292371438_1966436	87292371438	1	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011			5000000.0	5000000.0	1966436	6	Democratic Republic of Timor-Leste	-8.83333	125.75	PCLI	independent political entity	TL|00	East Timor	2013-03-06T00:00:00+0000
87292374526_1966436	87292374526	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			2800000.0	2800000.0	1966436	8	Democratic Republic of Timor-Leste	-8.83333	125.75	PCLI	independent political entity	TL|00	East Timor	2013-03-06T00:00:00+0000
87292374713_1966436	87292374713	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""11110 - Education policy and administrative management""}]"	2012			999700.0	999700.0	1966436	8	Democratic Republic of Timor-Leste	-8.83333	125.75	PCLI	independent political entity	TL|00	East Timor	2013-03-06T00:00:00+0000
87292452091_1966436	87292452091	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012	2013		7351756.73	7351756.73	1966436	6	Democratic Republic of Timor-Leste	-8.83333	125.75	PCLI	independent political entity	TL|00	East Timor	2013-03-06T00:00:00+0000
87292452212_1966436	87292452212	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""114 - Post-secondary education"",""subsubsector"":""""}]"	2011	2012		1250939.0699999998	1250939.0699999998	1966436	6	Democratic Republic of Timor-Leste	-8.83333	125.75	PCLI	independent political entity	TL|00	East Timor	2013-03-06T00:00:00+0000
87292452213_1966436	87292452213	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""113 - Secondary Education"",""subsubsector"":""""}]"	2011			516802.59	516802.59	1966436	6	Democratic Republic of Timor-Leste	-8.83333	125.75	PCLI	independent political entity	TL|00	East Timor	2013-03-06T00:00:00+0000
87292452214_1966436	87292452214	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""114 - Post-secondary education"",""subsubsector"":""""}]"	2013	2016		1412910.22	1412910.22	1966436	6	Democratic Republic of Timor-Leste	-8.83333	125.75	PCLI	independent political entity	TL|00	East Timor	2013-03-06T00:00:00+0000
87292455321_1966436	87292455321	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2011			7592014.24	7592014.24	1966436	6	Democratic Republic of Timor-Leste	-8.83333	125.75	PCLI	independent political entity	TL|00	East Timor	2013-03-06T00:00:00+0000
87292455365_1966436	87292455365	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""114 - Post-secondary education"",""subsubsector"":""""}]"	2011	2016		42375.0	42375.0	1966436	6	Democratic Republic of Timor-Leste	-8.83333	125.75	PCLI	independent political entity	TL|00	East Timor	2013-03-06T00:00:00+0000
87292455366_1966436	87292455366	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""114 - Post-secondary education"",""subsubsector"":""""}]"	2013			3776692.62	3776692.62	1966436	6	Democratic Republic of Timor-Leste	-8.83333	125.75	PCLI	independent political entity	TL|00	East Timor	2013-03-06T00:00:00+0000
87292455367_1966436	87292455367	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""114 - Post-secondary education"",""subsubsector"":""""}]"	2011			220064.72	220064.72	1966436	6	Democratic Republic of Timor-Leste	-8.83333	125.75	PCLI	independent political entity	TL|00	East Timor	2013-03-06T00:00:00+0000
87292455369_1966436	87292455369	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""114 - Post-secondary education"",""subsubsector"":""""}]"	2011	2013	2017	444250.59	444250.59	1966436	6	Democratic Republic of Timor-Leste	-8.83333	125.75	PCLI	independent political entity	TL|00	East Timor	2013-03-06T00:00:00+0000
87292455811_1966436	87292455811	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2014			21483.11	21483.11	1966436	6	Democratic Republic of Timor-Leste	-8.83333	125.75	PCLI	independent political entity	TL|00	East Timor	2013-03-06T00:00:00+0000
87292455928_1966436	87292455928	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""113 - Secondary Education"",""subsubsector"":""""}]"	2012	2013		511350.01	511350.01	1966436	6	Democratic Republic of Timor-Leste	-8.83333	125.75	PCLI	independent political entity	TL|00	East Timor	2013-03-06T00:00:00+0000
87292455941_1966436	87292455941	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""114 - Post-secondary education"",""subsubsector"":""""}]"	2011	2013		36540.31	36540.31	1966436	6	Democratic Republic of Timor-Leste	-8.83333	125.75	PCLI	independent political entity	TL|00	East Timor	2013-03-06T00:00:00+0000
87292455942_1966436	87292455942	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""114 - Post-secondary education"",""subsubsector"":""""}]"	2012	2013		140983.49	140983.49	1966436	6	Democratic Republic of Timor-Leste	-8.83333	125.75	PCLI	independent political entity	TL|00	East Timor	2013-03-06T00:00:00+0000
87292455943_1966436	87292455943	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""114 - Post-secondary education"",""subsubsector"":""""}]"	2012	2013		93836.7	93836.7	1966436	6	Democratic Republic of Timor-Leste	-8.83333	125.75	PCLI	independent political entity	TL|00	East Timor	2013-03-06T00:00:00+0000
87292191274_1945580	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000.0	38277.511961722485	1945580	1	Dilai	-9.17214	125.32265	PPL	populated place	TL|BO	East Timor|Bobonaro	2012-07-05T00:00:00+0000
87292361446_1645457	87292361446	3	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2012			1.3E7	4333333.333333333	1645457	2	Dili	-8.55861	125.57361	PPLC	capital of a political entity	TL|DI	East Timor|Díli	2013-05-12T00:00:00+0000
87292452211_1645457	87292452211	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2011	2012	2013	1.532535167E7	1.532535167E7	1645457	1	Dili	-8.55861	125.57361	PPLC	capital of a political entity	TL|DI	East Timor|Díli	2013-05-12T00:00:00+0000
87292452215_1645457	87292452215	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2011	2012		22123.670000000002	22123.670000000002	1645457	1	Dili	-8.55861	125.57361	PPLC	capital of a political entity	TL|DI	East Timor|Díli	2013-05-12T00:00:00+0000
87292191181_1645456	87292191181	1	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""11110 - Education policy and administrative management""}]"	2010	2013		18000.0	18000.0	1645456	4	Díli	-8.55	125.66667	ADM1	first-order administrative division	TL|DI	East Timor|Díli	2013-07-04T00:00:00+0000
87292191427_1645456	87292191427	1	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			731925.11	731925.11	1645456	4	Díli	-8.55	125.66667	ADM1	first-order administrative division	TL|DI	East Timor|Díli	2013-07-04T00:00:00+0000
87292191431_1645456	87292191431	4	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			176594.15	44148.5375	1645456	4	Díli	-8.55	125.66667	ADM1	first-order administrative division	TL|DI	East Timor|Díli	2013-07-04T00:00:00+0000
87292391559_1645456	87292391559	1	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2012		3221442.98	3221442.98	1645456	4	Díli	-8.55	125.66667	ADM1	first-order administrative division	TL|DI	East Timor|Díli	2013-07-04T00:00:00+0000
